Speciality,Category,Package Amount,Code,Procedure,Preauth Documentation,Claim Documentation,Package Type
S20.U Unspecified Surgical Package,M4.14 Medical Management for Raised intracranial pressure,-,M4.14A,After Decompressive craniotomy /After Shunt procedure /After other emergency neuro surgical procedures /For ICP monitoring,Clinical notes detailing history and Admission notes showing vitals and examination findings (incl neurological examination); any investigations done; planned line of management,"Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M4.15 Intracranial space occupying lesion,-,M4.15A,Intracranial space occupying lesion,Clinical notes detailing history and Admission notes showing vitals and examination findings; any investigations done; planned line of management,"Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M4.16 Cerebral herniation,-,M4.16A,Cerebral herniation,Clinical notes detailing history and Admission notes showing vitals and examination findings (incl neurological examination); any investigations done; planned line of management,"Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M4.17 Acute neuroregression / Acute worsening in neuro metabolic and neurodegenerative conditions,-,M4.17A,Acute neuroregression / Acute worsening in neuro metabolic and neurodegenerative conditions,"Clinical notes with planned line of treatment (incl birth & past history), Investigation Reports supporting diagnosis (including CT head), Planned line of treatment","Detailed ICPs (daily Treatment details), Procedure / Operative Notes (if applicable), Detailed Discharge Summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M4.18 Acute ataxia,-,M4.18A,Acute ataxia,Clinical notes detailing history and Admission notes showing vitals and examination findings (incl neurological examination); any investigations done; planned line of management,"Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M4.19 Acute urticaria / Anaphylaxis acute asthma,-,M4.19.1A,Acute urticaria,Clinical notes detailing history and Admission notes showing vitals; planned line management; specify the trigger,"Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M4.19 Acute urticaria / Anaphylaxis acute asthma,-,M4.19.2A,Anaphylaxis acute asthma,Clinical notes detailing history and Admission notes showing vitals; planned line management; specify the trigger,"Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M4.20 Acute abdomen,-,M4.20A,Acute abdomen,Clinical notes detailing history and Admission notes showing vitals and examination findings; any investigations done; planned line of management,"Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M4.21 Celiac disease,-,M4.21A,Celiac disease,Clinical notes detailing history and Admission notes showing vitals and examination findings; any investigations done; planned line of management,"Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M4.22 Unexplained hepatosplenomegaly,-,M4.22A,Unexplained hepatosplenomegaly,Clinical notes detailing history and Admission notes showing vitals and examination findings; any investigations done; planned line of management,"Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M4.23 Infantile cholestasis,-,M4.23A,Infantile cholestasis,Clinical notes detailing history and Admission notes showing vitals and examination findings; any investigations done; planned line of management,"Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M4.24 Global developmental delay / Intellectual disability of unknown etiology,-,M4.24.1A,Global developmental delay,Clinical notes detailing birth and subsequent history and Admission notes showing vitals; planned line management,"Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M4.24 Global developmental delay / Intellectual disability of unknown etiology,-,M4.24.2A,Intellectual disability of unknown etiology,Clinical notes detailing birth and subsequent history and Admission notes showing vitals; planned line management,"Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M4.25 Rickets - requiring admission for Work Up,-,M4.25A,Rickets - requiring admission for Work Up,"Clinical notes detailing history, investigations done and Admission notes showing vitals; planned line management","Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M4.26 Acute severe malnutrition,-,M4.26A,Acute severe malnutrition,Clinical notes detailing history and Admission notes showing vitals and examination findings; any investigations done; planned line of management,"Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M4.27 Developmental and behavioral disorders,-,M4.27A,Developmental and behavioral disorders,"Clinical notes detailing history and examination findings. Admission notes showing neurological examination; any investigations done, planned line management","Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M4.28 Dysmorphic children,-,M4.28A,Dysmorphic children,"Clinical notes detailing history, investigations done and Admission notes showing vitals; planned line management","Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M4.29 Floppy infant,-,M4.29A,Floppy infant,Clinical notes detailing history and Admission notes showing vitals and examination findings (incl neurological examination); any investigations done; planned line of management,"Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M4.30 Inborn errors of metabolism,-,M4.30A,Inborn errors of metabolism,Clinical notes detailing history and Admission notes showing vitals and examination findings; any investigations done; planned line of management,"Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M4.31 Wilson?s disease,-,M4.31A,Wilson?s disease,Clinical notes detailing history and Admission notes showing vitals and examination findings; any investigations done; planned line of management,"Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M4.32 Rheumatoid arthritis,-,M4.32A,Rheumatoid arthritis,Clinical notes detailing history and Admission notes showing vitals and examination findings; any investigations done; planned line of management,"Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M4.33 Rheumatic fever,-,M4.33A,Rheumatic fever,Clinical notes detailing history and Admission notes showing vitals and examination findings; any investigations done; planned line of management,"Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M4.34 Immune haemolytic anemia,-,M4.34A,Immune haemolytic anemia,Clinical notes detailing history and Admission notes showing vitals and examination findings; any investigations done; planned line of management,"Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M4.35 Kawasaki Disease,-,M4.35A,Kawasaki Disease,Clinical notes detailing history and Admission notes showing vitals and examination findings; any investigations done; planned line of management,"Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M4.36 Trauma,-,M4.36A,Trauma,Clinical notes detailing history / examination findings describing trauma; MLC/ FIR; and Admission notes showing vitals; planned line management,"Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M4.37 Ketogenic diet initiation in refractory epilepsy,-,M4.37A,Ketogenic diet initiation in refractory epilepsy,Clinical notes detailing history and Admission notes showing vitals and examination findings (incl neurological examination); any investigations done; planned line of management,"Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",
S20.U Unspecified Surgical Package,M4.38 Acute Laryngitis,-,M4.38A,Severe Acute Laryngitis requiring hospitalization,Clinical notes detailing history and Admission notes showing vitals and examination findings; any investigations done; planned line of management,"Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M4.9 Basic neonatal care package: Babies that can be managed by side of mother in postnatal ward without requiring admission in SNCU/NICU: Any newborn needing feeding support Babies requiring closer monitoring or short-term care for conditions like: Birth asphyxia (need for positive pressure ventilation; no HIE) Moderate jaundice requiring phototherapy Large for dates (>97 percentile) Babies Small for gestational age (less than 3rd centile),-,M4.9A,Basic neonatal care package Babies that can be managed by side of mother in postnatal ward without requiring admission in SNCU/NICU ? Any newborn needing feeding support Babies requiring closer monitoring or short-term care for conditions like o Birth asphyxia (need for positive pressure ventilation no HIE) o Moderate jaundice requiring phototherapy Large for dates (>97 percentile) Babies o Small for gestational age (less than 3rd centile),"Detailed clinical notes (incl trigger for hospitalization and examiantion findings), supporting investigations. Admission under neonatologist in NICU (in major locations) and under Pediatrician in smaller locations is a must.","Detailed ICPs (daily Treatment details), detailed discharge summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M5.10 Right / Left Heart Catheterization,-,M5.10.1A,Right Heart Catheterization,"Clinical notes with planned line of treatment, ECG, ECHO","Discharge summary, Procedure / Operative Notes, Invoices of catherter and other accesories used.",15000
S20.U Unspecified Surgical Package,M5.10 Right / Left Heart Catheterization,-,M5.10.2A,Left Heart Catheterization,"Clinical notes with planned line of treatment, ECG, ECHO","Discharge summary, Procedure / Operative Notes, Invoices of catherter and other accesories used.",15000
S20.U Unspecified Surgical Package,M5.11 Catheter directed Thrombolysis,-,M5.11.1A,For Deep vein thrombosis (DVT),Clinical notes and doppler establishing presence of DVT,"Post procedure Colour Doppler of affected limb/part, invoice of catheter used, invoice of the thrombolytic drug (tPA) used, Detailed Discharge Summary.",46200
S20.U Unspecified Surgical Package,M5.11 Catheter directed Thrombolysis,-,M5.11.2A,For Mesenteric Thrombosis,Clinical notes and doppler establishing presence of mesentric thrombosis,"Post procedure Colour Doppler of affected limb/part, invoice of catheter used, invoice of the thrombolytic drug (tPA) used, Detailed Discharge Summary.",46200
S20.U Unspecified Surgical Package,M5.11 Catheter directed Thrombolysis,-,M5.11.3A,For Peripheral vessels,Clinical notes and doppler establishing presence of peripheral vessel thrombosis,"Post procedure Colour Doppler of affected limb/part, invoice of catheter used, invoice of the thrombolytic drug (tPA) used, Detailed Discharge Summary.",46200
S20.U Unspecified Surgical Package,M5.12 Percutaneous Transluminal Septal Myocardial Ablation,-,M5.12A,Percutaneous Transluminal Septal Myocardial Ablation,"Clinical notes and ECG, ECHO, CAG stills showing blaocks justifying the procedure","Angiogram report with stills, showing stent & post Stent flow + barcode / Invoice of the stent used",46200
S20.U Unspecified Surgical Package,M5.13 Bronchial artery Embolisation(for Haemoptysis),-,M5.13A,Bronchial artery Embolisation (for Haemoptysis),Clinical notes and Chest X-Ray / HRCT chest with CT Pulmonary Angiogram & other investigations,"Check Angiography of same bronchial artery after the procedure. Detailed discharge summary; Detailed Procedure / Operative Notes, Hb, Serum Creatinine",46200
S20.U Unspecified Surgical Package,M5.14 Peripheral Arterial Thrombosis,-,M5.14A,Peripheral Arterial Thrombosis,Clinical notes detailing history and Admission notes showing vitals and examination findings; any investigations done.,"Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M5.8 Cardiopulmonary emergency,-,M5.8A,Emergency with stable cardiopulmonary status,"Clinical notes with planned line of treatment, ECG","Clinical notes, discharge summary with planned line of treatment",20000
S20.U Unspecified Surgical Package,M5.9 Cardiopulmonary emergency,-,M5.9A,Emergency with unstable cardiopulmonary status with resuccitation,"Clinical notes with planned line of treatment, ECG","Clinical notes, discharge summary with planned line of treatment",40000
S20.U Unspecified Surgical Package,M6.6 CRRTCVVHDF,-,M6.6A,Initiation cost for disposable,Clinical notes detailing history and Admission notes showing vitals and examination findings; any investigations done.,"Detailed ICPs, Treatment details, detailed discharge summary, eGFR, RFT, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M6.7 CRRT,-,M6.7A,CRRT,Clinical notes detailing history and Admission notes showing vitals and examination findings; any investigations done; planned line of management,"Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",10000
S20.U Unspecified Surgical Package,M9 DERMATOLOGY,L10,M9.1,Medical management of Pemphigus,"Direct Immunofluorescence, Skin Biopsy, Routine Histopathological Examination, Tzanck Smear","Case sheet with clinical improvement, Clinical Photographs",50000
S20.U Unspecified Surgical Package,M9 DERMATOLOGY,L51.2,M9.2,Medical management of Toxic Epidermal Necrolysis,"Blood Culture & Sensitivity - Automated, ECHO Cardiogram, LFT(liver function tests), Skin Biopsy, Routine Histopathological Examination, Skin Swab For Culture & Sensitivity, USG Abdomen , Urine Culture & Sensitivity , Serum Electrolytes, Chest X-Ray PA View(1 Film), Fundus floroscence, Renal Profile","Clinical Photograph, Case sheet with clinical improvement",60000
S20.U Unspecified Surgical Package,M10 RHEUMATOLOGY,M32,M10.1.1,Medical management of SLE (Systemic Lupus Erythematosis),"Anti Nuclear Anti Body (ANA) Titres, Double Stranded (DS) DNA, C1, C3 (Complement), Routine Histopathological Examination, Complete Blood Picture [CBP], Platelet Count, Serum Creatinine Levels, CUE (pH , Specific Gravity , Sugar , Protein And Microscopy)",Case sheet with clinical improvement,Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M10 RHEUMATOLOGY,M32.1,M10.1.2,Medical management of Sle (Systemic Lupus Erythematosis) with sepsis,"Blood Culture & Sensitivity - Automated, Clinical Photograph",Case sheet with clinical improvement,100000
S20.U Unspecified Surgical Package,M10 RHEUMATOLOGY,L94.0,M10.2,Medical management of Scleroderma,"ECHO Cardiogram, Anti Nuclear Anti Body (ANA) Titres, 2D Renal Doppler Study, Skin Biopsy, Routine Histopathological Examination, CT scan Lower Abdomen Without Contrast, ECG (Electro Cardiogram), Oesophageal manometry, Case sheet with clinical History","Case Sheet with treatment details, Clinical Photograph",30000
S20.U Unspecified Surgical Package,M10 RHEUMATOLOGY,M35.1,M10.3,Medical management of Mctd Mixed Connective Tissue Disorder,"Skin Biopsy, Muscle Biopsy -HPE, Serum Cpk-Mb Levels, Lactate Dehydrogenase (LDH)",Case Sheet with treatment details,50000
S20.U Unspecified Surgical Package,M10 RHEUMATOLOGY,M35.0,M10.4,Medical management of Primary Sjogren Syndrome,"24 Hrs Urinary Protein, Anti Nuclear Anti Body (ANA) Titres, ANCA (Anti Neutrophil Cyto Plasmic Anti Body), Serum Cpk-Mb Levels, ENMG (Elektroneuromyography), Renal Biopsy/, Lactate Dehydrogenase (LDH), Routine Histopathological Examination, Arterial Blood Gas Analysis (ABG),Serum Calcium Levels, Serum Vitamin D3 Levels, P.T.H Assay (Parathyroid Assay), Alkaline Phosphatase Levels, Serum Bicarbonate Levels",Case sheet with clinical improvement,20000
S20.U Unspecified Surgical Package,M10 RHEUMATOLOGY,I77.9,M10.5,Medical management of Vasculitis,"Complete Blood Picture [CBP] , Prothrombin Time, Activated Partial Thrombo Plastin Time (APTT),ANCA (Anti Neutrophil Cyto Plasmic Anti Body),Anti Nuclear Anti Body (ANA) Titres,Erythrocyte Sedimentation Rate (ESR), Blood - Urea,Serum Creatinine Levels,Alanine Aminotransferase - Blood,CUE (pH , Specific Gravity , Sugar , Protein And Microscopy),C1, C3 (Complement) ,Digital Subtraction Angiogram",Case Sheet with treatment details,Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M11.3 Hypoglycemia,-,M11.3A,Hypoglycemia,"Clincal notes, Blood sugar level","Post treatment Blood sugar levels, Hba1C, Detailed Discharge Summary",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M11.4 Diabetic Foot,-,M11.4A,Diabetic Foot,"Clincal profile, Blood sugar level,CBC, Photograph of the affected foot","Post treatment Blood sugar levels, Hba1C, Photograph of the affected foot, Detailed Discharge Summary",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M11.5 Electrolyte Imbalance,-,M11.5.1A,Hypercalcemia,"Clinical notes with planned line of treatment, Serum Calcium","Post treatment Serum Calcium, Detailed Discharge Summary, Detailed ICPs, Treatment details, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M11.5 Electrolyte Imbalance,-,M11.5.2A,Hypocalcemia,"Clinical notes with planned line of treatment, Serum Calcium","Post treatment Serum Calcium, Detailed Discharge Summary, Detailed ICPs, Treatment details, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M11.5 Electrolyte Imbalance,-,M11.5.3A,Hyponatremia,"Clinical notes with planned line of treatment, Serum Electrolytes","Post treatment Serum Electrolytes, Detailed Discharge Summary, Detailed ICPs, Treatment details, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M11.5 Electrolyte Imbalance,-,M11.5.4A,Hypernatremia,"Clinical notes with planned line of treatment, Serum Electrolytes","Post treatment Serum Electrolytes, Detailed Discharge Summary, Detailed ICPs, Treatment details, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M11.5 Electrolyte Imbalance,-,M11.5.5A,Hyperkalaemia,"Clinical notes with planned line of treatment, Serum Electrolytes","Post treatment Serum Electrolytes, Detailed Discharge Summary, Detailed ICPs, Treatment details, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M11.5 Electrolyte Imbalance,-,M11.5.6A,Hypokalaemia,"Clinical notes with planned line of treatment, Serum Electrolytes","Post treatment Serum Electrolytes, Detailed Discharge Summary, Detailed ICPs, Treatment details, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M11.6 Hyperosmolar Non-Ketotic coma,-,M11.6A,Hyperosmolar Non-Ketotic coma,Clinical notes detailing history and Admission notes showing vitals and examination findings; any investigations done; planned line of management,"Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M12 GASTROENTEROLOGY,K22.0,M12.4,Medical management of Achalasia Cardia,Upper GI endoscopy /Barium Swallow,"Case Sheet with treatment details , Clinical Photograph",13290
S20.U Unspecified Surgical Package,M12 GASTROENTEROLOGY,I86.4,M12.9,Medical management of Gastric Varices,"Upper GI endoscopy , USG Abdomen",Endoscopic Photograph,25000
S20.U Unspecified Surgical Package,M12.18 Acute gastroenteritis with dehydration,-,M12.18.1A,Acute gastroenteritis with moderate dehydration,Clinical notes detailing history and Admission notes showing vitals and examination findings; any investigations done; planned line of management,"Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M12.18 Acute gastroenteritis with dehydration,-,M12.18.2A,Acute gastroenteritis with severe dehydration,Clinical notes detailing history and Admission notes showing vitals and examination findings; any investigations done; planned line of management,"Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M12.19 Diarrohea,-,M12.19.1A,Chronic diarrohea,Clinical notes with planned line of treatment,"Detailed Discharge Summary, any other investigations done",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M12.19 Diarrohea,-,M12.19.2A,Persistent diarrohea,Clinical notes with planned line of treatment; stool examintaion,"Detailed Discharge Summary summary, any other investigations done",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M12.20 Alcoholic Liver Disease,-,M12.20A,Alcoholic Liver Disease,Clinical notes detailing history and Admission notes showing vitals and examination findings; any investigations done.,"Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M15.33 CHRONIC LYMPHOID LEUKAMIA,-,M15.33.1A,Docetaxel + Cyclophosphamide Docetaxel 75mg/m2 D1 Cyclophosphamide 600 mg/m2 D1 every 21 days,"CBC, LFT,RFT, Biopsy report or surgical pathology report of Modified radical mastectomy or breast conservation surgery, USG abdomen and pelvis, CXR PA view or CECT chest+abdomen and pelvis in case of metastatic disease","BAR CODE OF THE DRUGS, REPORTS OF THE TESTS (PATHOLOGY, RADIOLOGY, MICROBIOLOGY, HEMATOLOGY, BIOCHEMISTRY,ETC.) DISCHARGE SUMMARY OF INPATIENT DEPARTMENT, DISCHARGE SUMMARY OF DAY CARE DEPARTMENT, CHARTS OF CHEMOTHERAPY REGIMEN, TRANFUSION SLIPS",19800
S20.U Unspecified Surgical Package,M15.33 CHRONIC LYMPHOID LEUKAMIA,-,M15.33.2A,Trastuzumab Trastuzumab 8 mg/Kg in Cycle 1 D1 Trastuzumab 6 mg/kg D1 from C2 every 21 days,"CBC, LFT,RFT, Biopsy report or surgical pathology report of Modified radical mastectomy or breast conservation surgery, Her-2 neu IHC - 3+ or Her 2-neu positive FISH,ECG,2D-ECHO,USG abdomen and pelvis, CXR PA view or CECT chest+abdomen and pelvis in case of metastatic disease","BAR CODE OF THE DRUGS, REPORTS OF THE TESTS (PATHOLOGY, RADIOLOGY, MICROBIOLOGY, HEMATOLOGY, BIOCHEMISTRY,ETC.) DISCHARGE SUMMARY OF INPATIENT DEPARTMENT, DISCHARGE SUMMARY OF DAY CARE DEPARTMENT, CHARTS OF CHEMOTHERAPY REGIMEN, TRANFUSION SLIPS",21200
S20.U Unspecified Surgical Package,M15.33 CHRONIC LYMPHOID LEUKAMIA,-,M15.33.3A,Fulvestrant Fulvestrant 500 mg D1 D15 D28 then every 28 days,"CBC, LFT,RFT, Biopsy report or surgical pathology report of Modified radical mastectomy or breast conservation surgery, ER or PR positive , mammography,USG abdomen and pelvis, CXR PA view or CECT chest abdomen and pelvis","BAR CODE OF THE DRUGS, REPORTS OF THE TESTS (PATHOLOGY, RADIOLOGY, MICROBIOLOGY, HEMATOLOGY, BIOCHEMISTRY,ETC.) DISCHARGE SUMMARY OF INPATIENT DEPARTMENT, DISCHARGE SUMMARY OF DAY CARE DEPARTMENT, CHARTS OF CHEMOTHERAPY REGIMEN, TRANFUSION SLIPS",11000
S20.U Unspecified Surgical Package,M15.34 BRAIN TUMORS,-,M15.34.1A,Lipodox + Carboplatin Lipopdox 30 mg/m2 D1 Carboplatin AUC 5-6 D1 every 28 days,"CBc, LFT, RFT, RBS, CA-125, CECT Thorax, abdomen and Pelvis, HPR or cytology suggestive of ovarian adenocarcinoma","BAR CODE OF THE DRUGS, REPORTS OF THE TESTS (PATHOLOGY, RADIOLOGY, MICROBIOLOGY, HEMATOLOGY, BIOCHEMISTRY,ETC.) DISCHARGE SUMMARY OF INPATIENT DEPARTMENT, DISCHARGE SUMMARY OF DAY CARE DEPARTMENT, CHARTS OF CHEMOTHERAPY REGIMEN, TRANFUSION SLIPS",17200
S20.U Unspecified Surgical Package,M15.34 BRAIN TUMORS,-,M15.34.2A,Lipodox Lipodox 40 mg/m2 IV every 28 days,"CBc, LFT, RFT, RBS, CA-125, CECT Thorax, abdomen and Pelvis, HPR or cytology suggestive of ovarian adenocarcinoma","BAR CODE OF THE DRUGS, REPORTS OF THE TESTS (PATHOLOGY, RADIOLOGY, MICROBIOLOGY, HEMATOLOGY, BIOCHEMISTRY,ETC.) DISCHARGE SUMMARY OF INPATIENT DEPARTMENT, DISCHARGE SUMMARY OF DAY CARE DEPARTMENT, CHARTS OF CHEMOTHERAPY REGIMEN, TRANFUSION SLIPS",14800
S20.U Unspecified Surgical Package,M15.35 OTHERS,-,M15.35.1A,Gemcitabine + Paclitaxel Gemcitabine 1000mg/m2 D1 D8 D15 Paclitaxel 100 mg/m2 D1 D8 D15 every 28 days,"CBC, LFT, RFT, RBS, Beta- HCG, AFP, LDH,CECT Thorax, abdomen and Pelvis, ECG, Histopathology -Ovarian, testicular, mediastinal","BAR CODE OF THE DRUGS, REPORTS OF THE TESTS (PATHOLOGY, RADIOLOGY, MICROBIOLOGY, HEMATOLOGY, BIOCHEMISTRY,ETC.) DISCHARGE SUMMARY OF INPATIENT DEPARTMENT, DISCHARGE SUMMARY OF DAY CARE DEPARTMENT, CHARTS OF CHEMOTHERAPY REGIMEN, TRANFUSION SLIPS",17500
S20.U Unspecified Surgical Package,M15.35 OTHERS,-,M15.35.2A,Paclitaxel + Ifosfamide + Cisplatin Paclitaxel 240 mg/m2 D1 Ifosfamide 1500mg/m2 D2-D5 Mesna 300 mg/m2 0h 4h 8h D2-D5 Cisplatin 25mg/m2 D2-D5 every 21 days,"CBC, LFT, RFT, RBS, Beta- HCG, AFP, LDH,CECT Thorax, abdomen and Pelvis, ECG, Histopathology -Ovarian, testicular, mediastinal","BAR CODE OF THE DRUGS, REPORTS OF THE TESTS (PATHOLOGY, RADIOLOGY, MICROBIOLOGY, HEMATOLOGY, BIOCHEMISTRY,ETC.) DISCHARGE SUMMARY OF INPATIENT DEPARTMENT, DISCHARGE SUMMARY OF DAY CARE DEPARTMENT, CHARTS OF CHEMOTHERAPY REGIMEN, TRANFUSION SLIPS",24400
